City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,X9
C2,1538,0,1,26,26,0,15,3.0,22,11844.0,0,1,0,0,0,0,0,0,0,0
C2,2016,1,1,53,53,0,15,3.0,18,14542.0,1,0,0,0,1,0,0,0,0,0
C20,2468,0,1,21,21,0,1,2.0,22,3990.0,0,1,0,0,0,0,0,0,0,0
C17,2115,0,1,22,22,0,15,3.0,19,9506.0,0,0,0,1,0,0,0,0,0,0
C1,1436,1,1,75,75,0,6,2.0,17,19590.0,0,0,0,1,0,0,0,0,0,0
C3,72,1,1,58,58,0,3,1.0,19,18048.0,0,0,0,0,1,0,0,0,0,0
C33,1758,0,1,30,30,0,15,3.0,4,13360.0,0,0,0,0,0,0,1,0,0,0
C16,329,0,1,29,29,0,1,1.0,19,5880.0,1,1,0,0,0,0,0,0,0,0
C1,616,1,1,70,70,0,15,2.0,20,22500.0,1,1,0,0,0,0,0,0,0,0
C2,524,1,1,65,65,0,15,3.0,17,14112.0,0,1,0,0,0,0,0,0,0,0
C13,1020,1,0,71,26,1,15,3.0,20,28800.0,0,1,0,0,0,0,0,0,0,0
C7,446,0,1,65,65,0,15,3.0,19,22916.0,0,1,0,0,0,0,0,0,0,0
C6,229,1,1,40,40,0,2,1.0,12,12020.0,1,0,1,0,0,0,0,0,0,0
C14,2102,1,1,64,64,0,15,3.0,21,16680.0,0,1,0,0,0,0,0,0,0,0
C1,1426,1,1,51,51,0,4,3.0,12,13530.0,0,0,0,1,0,0,0,0,0,0
C1,676,1,1,49,49,0,5,3.0,21,15696.0,1,0,0,1,0,0,0,0,0,0
C21,4986,0,1,33,33,0,15,3.0,13,8694.0,0,1,0,0,0,0,0,0,0,0
C5,652,0,1,20,20,0,15,3.0,17,9618.0,0,0,0,1,0,0,0,0,0,0
C10,124,1,1,28,28,0,15,3.0,18,11394.0,0,1,0,0,0,0,0,0,0,0
C12,138,1,0,49,44,1,15,3.0,6,18390.0,0,0,0,1,0,0,0,0,0,0
C3,5399,0,1,19,19,0,15,3.0,18,7070.0,0,0,0,1,0,0,0,0,0,0
C2,21,1,1,65,65,0,15,3.0,21,15392.0,0,1,0,0,0,0,0,0,0,0
C24,2185,0,1,65,65,0,7,1.0,19,16536.0,1,1,0,0,0,0,0,0,0,0
C6,1929,1,1,34,34,0,2,2.0,20,9128.0,0,1,0,0,0,0,0,0,0,0
C2,1115,0,1,33,33,0,7,4.0,3,9478.0,0,0,0,0,1,0,0,0,0,0
C1,125,1,1,75,75,0,15,3.0,12,19008.0,1,1,0,0,0,0,0,0,0,0
C17,3016,0,1,34,34,0,2,2.0,1,6756.0,0,0,0,0,1,0,0,0,0,0
C6,1305,1,1,57,57,0,15,3.0,22,14274.0,0,1,0,0,0,0,0,0,0,0
C1,578,1,0,43,42,1,15,3.0,18,17075.2,0,1,0,0,0,0,0,0,0,0
C18,3090,1,0,32,31,1,15,3.0,6,13716.0,0,1,0,0,0,0,0,0,0,0
C4,343,1,0,64,54,1,15,3.0,22,26252.8,0,0,0,1,0,0,0,0,0,0
C2,2417,0,1,43,43,0,15,3.0,18,15960.0,1,0,0,1,0,0,0,0,0,0
C17,930,0,1,23,23,0,15,3.0,22,9170.0,0,1,0,0,0,0,0,0,0,0
C3,1125,0,0,21,20,1,15,3.0,16,13497.6,0,1,0,0,0,0,0,0,0,0
C5,30,1,1,60,60,0,10,1.0,10,20160.0,0,0,0,1,0,0,0,0,0,0
C11,98,0,1,47,47,0,1,1.0,19,15432.0,0,0,1,0,0,0,0,0,0,0
C2,187,0,1,66,66,0,8,3.0,22,20640.0,1,1,0,0,0,0,0,0,0,0
C4,191,1,1,37,37,0,3,1.0,9,12880.0,0,1,0,0,0,0,0,0,0,0
C3,128,1,0,38,35,1,15,3.0,12,21964.8,1,0,0,0,1,0,0,0,0,0
C5,1240,0,1,31,31,0,1,1.0,12,6040.0,0,0,1,0,0,0,0,0,0,0
C16,4139,1,0,27,26,1,15,3.0,20,10656.0,0,0,1,0,0,0,0,0,0,0
C19,334,0,1,58,58,0,5,1.0,2,16848.0,0,0,0,1,0,0,0,0,0,0
C11,77,0,0,22,21,1,15,3.0,20,6672.0,0,0,0,1,0,0,0,0,0,0
C33,1689,0,1,31,31,0,15,3.0,16,11168.0,0,0,0,0,1,0,0,0,0,0
C24,3144,1,0,54,45,1,5,1.0,19,25006.8,0,0,1,0,0,0,0,0,0,0
C12,780,1,1,54,54,0,15,3.0,9,15340.0,1,1,0,0,0,0,0,0,0,0
C27,1097,1,0,52,50,1,15,3.0,21,20380.8,0,0,0,0,1,0,0,0,0,0
C2,3169,1,1,63,63,0,5,1.0,20,16272.0,1,0,0,1,0,0,0,0,0,0
C8,635,1,1,43,43,0,5,2.0,21,11610.0,0,1,0,0,0,0,0,0,0,0
C2,17,1,1,55,55,0,15,3.0,11,17248.0,0,0,0,0,1,0,0,0,0,0
C9,1922,1,1,51,51,0,2,1.0,12,18368.0,0,1,0,0,0,0,0,0,0,0
C2,1581,0,1,19,19,0,15,3.0,11,7640.0,0,1,0,0,0,0,0,0,0,0
C20,317,0,1,30,30,0,15,3.0,18,11178.0,0,1,0,0,0,0,0,0,0,0
C33,3813,0,1,21,21,0,15,3.0,2,7416.0,0,0,0,0,0,1,0,0,0,0
C4,2597,1,0,45,20,1,7,2.0,21,18086.4,0,0,0,0,0,0,1,0,0,0
C8,2136,1,0,34,33,1,15,3.0,22,16605.0,0,1,0,0,0,0,0,0,0,0
C2,2036,1,1,44,44,0,9,1.0,13,15598.0,1,1,0,0,0,0,0,0,0,0
C33,2977,0,1,51,51,0,1,1.0,2,12540.0,0,0,0,0,0,1,0,0,0,0
C10,1317,1,1,41,41,0,1,2.0,21,10848.0,0,0,1,0,0,0,0,0,0,0
C19,2020,1,0,67,62,1,2,3.0,1,20501.6,0,0,0,0,0,0,1,0,0,0
C2,2355,1,1,75,75,0,14,4.0,22,23902.0,0,0,1,0,0,0,0,0,0,0
C14,3322,0,1,75,75,0,5,2.0,5,18088.0,0,1,0,0,0,0,0,0,0,0
C1,4103,0,1,39,39,0,15,3.0,19,8316.0,0,1,0,0,0,0,0,0,0,0
C1,24,1,1,67,67,0,8,4.0,7,16744.0,0,0,0,0,1,0,0,0,0,0
C24,2204,1,0,44,16,1,15,3.0,16,15336.0,0,1,0,0,0,0,0,0,0,0
C7,2904,0,1,44,44,0,15,3.0,21,14568.0,1,0,1,0,0,0,0,0,0,0
C9,424,0,0,25,24,1,15,3.0,4,14112.0,0,0,1,0,0,0,0,0,0,0
C1,442,0,1,75,75,0,15,3.0,20,21508.0,0,0,0,1,0,0,0,0,0,0
C17,1013,1,1,67,67,0,6,3.0,21,21726.0,0,0,1,0,0,0,0,0,0,0
C1,89,1,1,75,75,0,4,3.0,7,17820.0,0,1,0,0,0,0,0,0,0,0
C3,2627,1,1,25,25,0,15,3.0,18,6020.0,0,0,1,0,0,0,0,0,0,0
C9,1358,0,1,21,21,0,15,3.0,16,9856.0,0,0,0,1,0,0,0,0,0,0
C5,422,0,1,22,22,0,15,3.0,17,7300.0,0,1,0,0,0,0,0,0,0,0
C7,516,1,1,47,47,0,7,4.0,21,12440.0,0,1,0,0,0,0,0,0,0,0
C9,418,1,1,65,65,0,1,2.0,20,15240.0,1,1,0,0,0,0,0,0,0,0
C4,953,0,1,21,21,0,15,3.0,15,4792.0,1,0,1,0,0,0,0,0,0,0
C2,1933,0,1,21,21,0,15,3.0,22,7360.0,0,0,0,1,0,0,0,0,0,0
C6,439,0,1,22,22,0,15,3.0,9,3996.0,0,1,0,0,0,0,0,0,0,0
C2,165,1,1,65,65,0,14,3.0,3,19290.0,0,0,1,0,0,0,0,0,0,0
C2,1195,0,1,24,24,0,4,2.0,21,11808.0,0,1,0,0,0,0,0,0,0,0
C24,5166,1,1,75,75,0,15,3.0,1,21556.0,0,1,0,0,0,0,0,0,0,0
C4,3376,1,1,60,60,0,1,1.0,16,13552.0,1,0,1,0,0,0,0,0,0,0
C2,137,0,0,31,29,1,15,3.0,22,12294.0,0,0,1,0,0,0,0,0,0,0
C6,4895,1,1,69,69,0,15,3.0,22,15312.0,1,0,1,0,0,0,0,0,0,0
C4,1960,1,1,54,54,0,7,3.0,18,17360.0,1,0,1,0,0,0,0,0,0,0
C19,744,1,0,38,27,1,15,3.0,15,18368.0,1,0,1,0,0,0,0,0,0,0
C1,2769,1,1,47,47,0,15,3.0,16,12042.0,0,0,0,0,1,0,0,0,0,0
C4,974,0,1,41,41,0,3,3.0,18,12320.0,0,1,0,0,0,0,0,0,0,0
C1,1159,0,1,39,39,0,15,4.0,21,13040.0,0,0,0,0,0,0,1,0,0,0
C4,4462,1,1,22,22,0,15,3.0,1,7770.0,0,1,0,0,0,0,0,0,0,0
C11,1614,1,1,35,35,0,15,3.0,21,13794.0,0,1,0,0,0,0,0,0,0,0
C26,88,1,1,72,72,0,15,3.0,21,22320.0,0,0,0,1,0,0,0,0,0,0
C3,2820,0,1,22,22,0,15,3.0,18,5200.0,0,1,0,0,0,0,0,0,0,0
C5,2563,0,1,59,59,0,15,3.0,10,13000.0,0,1,0,0,0,0,0,0,0,0
C7,2614,1,0,63,59,1,15,3.0,21,20486.4,0,0,1,0,0,0,0,0,0,0
C1,530,0,0,39,35,1,8,3.0,18,19140.0,0,0,0,0,1,0,0,0,0,0
C6,608,0,1,28,28,0,15,3.0,20,8960.0,0,1,0,0,0,0,0,0,0,0
C1,46,1,1,49,49,0,4,1.0,19,17628.0,0,0,1,0,0,0,0,0,0,0
C33,3813,0,1,22,22,0,15,3.0,16,8280.0,1,1,0,0,0,0,0,0,0,0
C3,55,1,1,42,42,0,3,1.0,16,12880.0,0,1,0,0,0,0,0,0,0,0
C12,2360,1,1,23,23,0,15,3.0,6,3924.0,0,1,0,0,0,0,0,0,0,0
C9,3892,0,1,56,56,0,6,3.0,8,17024.0,0,1,0,0,0,0,0,0,0,0
C29,166,0,1,19,19,0,15,3.0,15,3960.0,0,0,0,1,0,0,0,0,0,0
C16,40,0,1,41,41,0,3,3.0,22,14592.0,0,1,0,0,0,0,0,0,0,0
C3,1017,0,1,26,26,0,1,4.0,22,11250.0,1,1,0,0,0,0,0,0,0,0
C24,1127,1,1,63,63,0,7,1.0,19,14168.0,1,1,0,0,0,0,0,0,0,0
C7,998,0,1,24,24,0,15,3.0,21,7620.0,0,0,0,1,0,0,0,0,0,0
C1,3606,1,1,53,53,0,15,1.0,16,14696.0,1,0,0,1,0,0,0,0,0,0
C19,5022,1,1,64,64,0,10,2.0,1,11572.0,0,1,0,0,0,0,0,0,0,0
C32,3243,1,0,37,34,1,15,3.0,6,15472.8,1,1,0,0,0,0,0,0,0,0
C16,2573,0,1,19,19,0,15,3.0,22,9478.0,0,0,0,1,0,0,0,0,0,0
C2,2415,1,1,55,55,0,3,2.0,13,16156.0,1,0,0,0,0,0,1,0,0,0
C2,665,1,1,47,47,0,15,3.0,22,15834.0,0,0,0,0,1,0,0,0,0,0
C29,2230,0,1,31,31,0,15,3.0,14,10140.0,1,0,1,0,0,0,0,0,0,0
C3,1243,1,1,27,27,0,2,3.0,16,6140.0,0,1,0,0,0,0,0,0,0,0
C4,1106,0,1,69,69,0,15,3.0,8,18810.0,0,0,0,1,0,0,0,0,0,0
C1,741,1,1,61,61,0,15,4.0,12,16260.0,0,0,1,0,0,0,0,0,0,0
C23,3610,1,0,42,37,1,6,2.0,18,15568.0,0,1,0,0,0,0,0,0,0,0
C16,4128,0,0,30,29,1,5,3.0,1,10505.6,0,0,0,1,0,0,0,0,0,0
C2,3077,0,1,20,20,0,15,3.0,21,9926.0,0,1,0,0,0,0,0,0,0,0
C20,1174,1,1,61,61,0,15,3.0,22,13354.0,0,0,0,1,0,0,0,0,0,0
C2,1108,1,1,68,68,0,5,3.0,14,16320.0,0,0,0,1,0,0,0,0,0,0
C9,296,0,1,41,41,0,15,3.0,2,10926.0,0,0,0,0,1,0,0,0,0,0
C4,1391,1,1,50,50,0,15,2.0,1,14700.0,0,0,0,1,0,0,0,0,0,0
C18,3256,1,1,27,27,0,15,3.0,20,8328.0,0,1,0,0,0,0,0,0,0,0
C17,818,0,1,53,53,0,7,1.0,16,12740.0,0,1,0,0,0,0,0,0,0,0
C25,3858,0,1,22,22,0,15,3.0,1,5190.0,0,1,0,0,0,0,0,0,0,0
C16,1683,0,1,48,48,0,2,3.0,20,14760.0,0,0,1,0,0,0,0,0,0,0
C3,678,1,1,52,52,0,2,4.0,19,17186.0,1,1,0,0,0,0,0,0,0,0
C4,96,0,1,19,19,0,15,3.0,22,3840.0,0,0,0,1,0,0,0,0,0,0
C3,2044,0,1,25,25,0,3,4.0,17,5112.0,0,0,0,1,0,0,0,0,0,0
C2,3013,0,0,43,36,1,4,3.0,18,14532.0,0,1,0,0,0,0,0,0,0,0
C15,989,0,0,58,53,0,4,1.0,19,29452.8,0,0,0,1,0,0,0,0,0,0
C5,2819,0,1,25,25,0,1,1.0,18,5456.0,0,0,1,0,0,0,0,0,0,0
C16,79,1,1,75,75,0,15,3.0,18,17940.0,1,0,0,1,0,0,0,0,0,0
C2,1639,1,1,75,75,0,15,3.0,18,25498.0,0,0,1,0,0,0,0,0,0,0
C9,296,1,1,32,32,0,15,3.0,12,6288.0,0,1,0,0,0,0,0,0,0,0
C36,86,1,1,63,63,0,15,3.0,21,17668.0,0,0,0,0,1,0,0,0,0,0
C10,1317,0,0,38,37,0,1,3.0,12,17049.6,1,1,0,0,0,0,0,0,0,0
C21,4565,1,0,71,43,1,15,3.0,21,28448.0,1,1,0,0,0,0,0,0,0,0
C6,844,1,0,71,65,1,1,3.0,21,27900.0,0,0,1,0,0,0,0,0,0,0
C6,1230,0,1,34,34,0,15,3.0,21,6972.0,1,1,0,0,0,0,0,0,0,0
C3,1691,1,1,59,59,0,15,3.0,18,14160.0,0,1,0,0,0,0,0,0,0,0
C24,1194,1,1,51,51,0,7,1.0,19,12980.0,0,0,0,1,0,0,0,0,0,0
C1,494,0,1,59,59,0,8,3.0,19,14806.0,0,0,0,0,1,0,0,0,0,0
C1,1662,1,0,70,50,0,3,1.0,12,30028.8,0,0,0,1,0,0,0,0,0,0
C4,1330,1,1,75,75,0,2,3.0,5,18564.0,1,0,1,0,0,0,0,0,0,0
C2,335,0,1,28,28,0,1,1.0,2,12024.0,0,1,0,0,0,0,0,0,0,0
C2,2989,1,0,38,36,1,12,1.0,21,21351.0,0,1,0,0,0,0,0,0,0,0
C1,4439,1,1,37,37,0,15,3.0,19,11460.0,0,1,0,0,0,0,0,0,0,0
C1,2570,1,0,68,63,1,15,3.0,22,30192.0,0,1,0,0,0,0,0,0,0,0
C26,2156,1,1,68,68,0,15,3.0,10,19880.0,0,0,1,0,0,0,0,0,0,0
C4,96,1,0,37,18,0,15,3.0,13,17400.0,0,1,0,0,0,0,0,0,0,0
C2,233,0,1,29,29,0,5,4.0,8,6150.0,0,1,0,0,0,0,0,0,0,0
C18,4178,0,1,22,22,0,15,3.0,1,7910.0,0,0,0,0,1,0,0,0,0,0
C9,296,1,0,38,16,0,7,2.0,2,15144.0,0,1,0,0,0,0,0,0,0,0
C11,3436,0,1,31,31,0,15,3.0,20,8904.0,0,0,0,0,1,0,0,0,0,0
C1,606,0,1,32,32,0,4,2.0,18,9548.0,0,0,0,0,1,0,0,0,0,0
C10,782,0,1,72,72,0,7,2.0,16,17134.0,0,0,0,1,0,0,0,0,0,0
C3,4176,1,1,69,69,0,10,1.0,19,15600.0,1,1,0,0,0,0,0,0,0,0
C1,564,1,0,72,69,1,3,3.0,22,25446.4,0,0,1,0,0,0,0,0,0,0
C10,29,1,1,71,71,0,3,1.0,18,19068.0,0,0,0,0,0,0,1,0,0,0
C6,122,0,1,20,20,0,15,3.0,13,9760.0,1,1,0,0,0,0,0,0,0,0
C2,1777,0,1,22,22,0,15,3.0,22,8700.0,1,0,0,1,0,0,0,0,0,0
C4,2943,0,1,22,22,0,15,3.0,10,3948.0,0,1,0,0,0,0,0,0,0,0
C8,971,0,1,24,24,0,2,3.0,12,8736.0,0,1,0,0,0,0,0,0,0,0
C17,4067,0,1,22,22,0,15,3.0,1,9424.0,0,1,0,0,0,0,0,0,0,0
C2,1820,1,1,32,32,0,15,3.0,18,9696.0,0,1,0,0,0,0,0,0,0,0
C21,4886,1,1,41,41,0,12,4.0,15,13968.0,0,1,0,0,0,0,0,0,0,0
C3,827,0,1,43,43,0,10,1.0,2,11720.0,1,1,0,0,0,0,0,0,0,0
C10,3699,0,1,46,46,0,15,3.0,3,17420.0,0,0,1,0,0,0,0,0,0,0
C12,1866,1,1,63,63,0,4,1.0,4,13904.0,0,0,0,0,0,0,1,0,0,0
C1,3252,1,1,69,69,0,15,3.0,19,18284.0,1,1,0,0,0,0,0,0,0,0
C7,3505,1,1,70,70,0,1,3.0,21,18630.0,0,0,1,0,0,0,0,0,0,0
C3,1125,0,1,25,25,0,3,1.0,12,6260.0,1,0,0,0,0,0,1,0,0,0
C1,24,1,0,67,61,1,4,3.0,7,25830.0,0,0,1,0,0,0,0,0,0,0
C13,289,0,1,25,25,0,15,3.0,17,11610.0,0,0,1,0,0,0,0,0,0,0
C20,94,1,1,68,68,0,1,1.0,10,17004.0,0,1,0,0,0,0,0,0,0,0
C2,74,1,1,65,65,0,15,3.0,3,24448.0,0,0,0,0,0,1,0,0,0,0
C1,434,1,1,75,75,0,15,3.0,22,18330.0,0,1,0,0,0,0,0,0,0,0
C4,1396,0,1,36,36,0,1,1.0,15,8064.0,1,1,0,0,0,0,0,0,0,0
C20,4192,1,1,49,49,0,15,3.0,1,10020.0,0,0,0,0,1,0,0,0,0,0
C10,1253,1,1,75,75,0,15,3.0,14,18510.0,1,1,0,0,0,0,0,0,0,0
C16,4808,0,1,54,54,0,4,2.0,22,16912.0,0,0,0,1,0,0,0,0,0,0
C2,192,1,1,28,28,0,15,3.0,18,4768.0,1,1,0,0,0,0,0,0,0,0
C1,3172,1,1,51,51,0,15,2.0,20,13244.0,1,1,0,0,0,0,0,0,0,0
C2,237,0,0,52,24,0,15,3.0,22,25651.2,0,1,0,0,0,0,0,0,0,0
C18,601,1,1,25,25,0,3,1.0,20,11340.0,0,0,0,1,0,0,0,0,0,0
C4,1367,1,0,28,25,1,3,3.0,8,10872.0,0,0,1,0,0,0,0,0,0,0
C1,676,0,1,30,30,0,15,3.0,19,8386.0,0,0,0,1,0,0,0,0,0,0
C34,1012,1,1,50,50,0,1,1.0,15,10404.0,1,0,0,1,0,0,0,0,0,0
C5,75,0,1,53,53,0,1,2.0,10,15488.0,0,1,0,0,0,0,0,0,0,0
C5,1292,0,0,59,26,0,15,3.0,9,31152.0,0,1,0,0,0,0,0,0,0,0
C9,10,0,1,45,45,0,15,3.0,12,11430.0,0,0,0,0,1,0,0,0,0,0
C23,1,1,1,34,34,0,7,3.0,18,9296.0,0,1,0,0,0,0,0,0,0,0
C4,846,0,1,75,75,0,4,4.0,17,22168.0,1,0,1,0,0,0,0,0,0,0
C5,3188,0,1,24,24,0,15,3.0,1,9520.0,0,0,0,1,0,0,0,0,0,0
C3,3067,1,1,46,46,0,1,2.0,18,13508.0,0,0,1,0,0,0,0,0,0,0
C2,1470,1,1,47,47,0,15,3.0,14,13632.0,0,1,0,0,0,0,0,0,0,0
C9,3236,0,0,52,45,1,15,2.0,16,21252.0,0,0,1,0,0,0,0,0,0,0
C13,402,0,1,33,33,0,15,3.0,4,8820.0,0,1,0,0,0,0,0,0,0,0
C9,3941,0,1,54,54,0,1,2.0,4,12740.0,0,1,0,0,0,0,0,0,0,0
C1,1303,0,1,29,29,0,3,2.0,22,7680.0,0,1,0,0,0,0,0,0,0,0
C2,2278,0,1,39,39,0,6,1.0,22,9060.0,1,0,0,0,1,0,0,0,0,0
C1,25,1,1,50,50,0,15,3.0,19,15624.0,1,1,0,0,0,0,0,0,0,0
C2,1512,0,0,53,38,1,4,3.0,18,23794.4,0,1,0,0,0,0,0,0,0,0
C2,252,0,1,26,26,0,15,3.0,18,12618.0,0,0,1,0,0,0,0,0,0,0
C4,7,1,1,39,39,0,7,1.0,16,9056.0,0,1,0,0,0,0,0,0,0,0
C15,2550,1,1,52,52,0,15,3.0,16,15532.0,0,0,0,0,1,0,0,0,0,0
C6,272,0,1,27,27,0,2,2.0,22,11160.0,0,1,0,0,0,0,0,0,0,0
C9,703,0,1,20,20,0,15,3.0,4,8100.0,0,1,0,0,0,0,0,0,0,0
C1,508,0,1,28,28,0,15,3.0,21,6500.0,1,1,0,0,0,0,0,0,0,0
C2,5199,0,1,48,48,0,3,3.0,11,10272.0,0,1,0,0,0,0,0,0,0,0
C1,399,0,0,68,16,0,15,3.0,17,27612.0,1,1,0,0,0,0,0,0,0,0
C29,1281,0,1,21,21,0,15,3.0,6,7320.0,1,0,0,1,0,0,0,0,0,0
C19,647,0,1,28,28,0,1,1.0,16,10880.0,0,0,1,0,0,0,0,0,0,0
C13,810,1,1,34,34,0,2,3.0,4,8078.0,0,1,0,0,0,0,0,0,0,0
C16,79,1,1,22,22,0,15,3.0,16,8750.0,0,0,0,0,0,0,1,0,0,0
C2,149,1,0,60,56,1,15,3.0,3,25097.6,0,0,1,0,0,0,0,0,0,0
C34,67,1,0,48,18,0,3,4.0,6,20692.0,0,1,0,0,0,0,0,0,0,0
C2,562,1,1,64,64,0,2,3.0,14,14168.0,0,0,0,1,0,0,0,0,0,0
C9,3481,0,1,23,23,0,15,3.0,22,4976.0,0,0,0,1,0,0,0,0,0,0
C9,4244,0,1,59,59,0,15,3.0,18,19140.0,1,1,0,0,0,0,0,0,0,0
C19,1311,1,1,35,35,0,3,3.0,21,13480.0,1,0,0,0,1,0,0,0,0,0
C1,210,0,1,30,30,0,5,3.0,19,7440.0,1,0,0,1,0,0,0,0,0,0
C2,1155,0,1,21,21,0,15,3.0,21,5872.0,1,1,0,0,0,0,0,0,0,0
C2,1373,1,1,38,38,0,3,3.0,22,14542.0,1,1,0,0,0,0,0,0,0,0
C4,1622,0,1,48,48,0,12,3.0,7,10432.0,0,0,1,0,0,0,0,0,0,0
C7,2519,1,1,70,70,0,14,1.0,19,21080.0,1,0,1,0,0,0,0,0,0,0
C10,872,1,1,48,48,0,15,3.0,12,9248.0,0,1,0,0,0,0,0,0,0,0
C2,3301,0,1,22,22,0,15,3.0,12,6130.0,0,0,1,0,0,0,0,0,0,0
C27,2096,1,1,46,46,0,3,3.0,20,14410.0,0,0,0,0,1,0,0,0,0,0
C2,2029,1,1,53,53,0,7,1.0,14,14976.0,0,0,1,0,0,0,0,0,0,0
C3,356,1,0,73,66,1,14,1.0,19,28266.0,0,0,0,0,0,1,0,0,0,0
C1,1634,1,1,52,52,0,14,3.0,21,10764.0,0,0,0,0,1,0,0,0,0,0
C14,1608,1,1,68,68,0,15,3.0,18,15080.0,1,0,0,1,0,0,0,0,0,0
C6,1064,1,1,41,41,0,2,2.0,6,8932.0,0,0,0,0,1,0,0,0,0,0
C11,804,0,1,27,27,0,15,3.0,17,7788.0,1,0,1,0,0,0,0,0,0,0
C17,2514,1,1,45,45,0,15,1.0,22,15384.0,0,0,1,0,0,0,0,0,0,0
C14,2633,0,1,29,29,0,2,1.0,13,10448.0,0,0,1,0,0,0,0,0,0,0
C4,179,0,1,25,25,0,15,3.0,1,9918.0,0,0,0,1,0,0,0,0,0,0
C2,2002,0,1,39,39,0,2,3.0,22,12304.0,0,0,1,0,0,0,0,0,0,0
C4,209,0,1,23,23,0,15,3.0,15,8992.0,0,1,0,0,0,0,0,0,0,0
C29,1488,0,1,18,18,0,15,3.0,22,7280.0,0,0,0,0,0,0,1,0,0,0
C10,345,1,1,59,59,0,15,3.0,13,17920.0,0,0,0,0,1,0,0,0,0,0
C8,3838,1,0,69,60,1,10,4.0,1,20943.0,0,1,0,0,0,0,0,0,0,0
C4,742,1,1,58,58,0,15,3.0,10,15366.0,0,1,0,0,0,0,0,0,0,0
C1,460,1,0,65,57,1,2,3.0,18,23270.4,0,1,0,0,0,0,0,0,0,0
C3,2149,1,1,66,66,0,15,3.0,18,14232.0,0,0,1,0,0,0,0,0,0,0
C4,1891,0,0,39,18,0,3,2.0,18,26364.8,0,1,0,0,0,0,0,0,0,0
C6,3797,0,0,53,16,1,2,3.0,9,26420.8,0,0,1,0,0,0,0,0,0,0
C4,2635,1,1,47,47,0,1,1.0,9,15552.0,0,0,0,0,0,0,0,0,1,0
C1,3835,1,1,75,75,0,15,3.0,21,17528.0,1,0,0,1,0,0,0,0,0,0
C1,1993,1,0,59,57,1,15,4.0,21,28128.0,0,0,1,0,0,0,0,0,0,0
C2,3925,1,1,63,63,0,3,3.0,3,13310.0,0,1,0,0,0,0,0,0,0,0
C8,2941,0,1,24,24,0,3,3.0,2,7380.0,0,1,0,0,0,0,0,0,0,0
C3,310,1,0,54,26,0,15,3.0,12,24640.0,0,0,0,1,0,0,0,0,0,0
C27,1520,1,1,32,32,0,6,3.0,4,11790.0,0,0,0,0,1,0,0,0,0,0
C2,1407,0,1,70,70,0,8,3.0,22,19410.0,0,1,0,0,0,0,0,0,0,0
C7,1019,1,0,52,51,1,7,3.0,22,23283.0,0,0,1,0,0,0,0,0,0,0
C2,5410,1,1,59,59,0,15,3.0,16,15768.0,0,0,0,1,0,0,0,0,0,0
C1,3826,0,1,32,32,0,3,3.0,22,12700.0,1,0,1,0,0,0,0,0,0,0
C20,2087,1,1,61,61,0,2,2.0,17,13488.0,0,0,0,0,1,0,0,0,0,0
C3,310,1,0,37,16,0,15,3.0,12,10533.6,1,1,0,0,0,0,0,0,0,0
C5,1535,1,1,59,59,0,2,3.0,10,17992.0,0,1,0,0,0,0,0,0,0,0
C4,198,1,1,46,46,0,11,1.0,19,12848.0,1,1,0,0,0,0,0,0,0,0
C10,2586,0,1,33,33,0,3,2.0,22,10144.0,0,1,0,0,0,0,0,0,0,0
C2,712,0,1,28,28,0,2,3.0,22,11744.0,0,0,1,0,0,0,0,0,0,0
C21,4885,0,1,43,43,0,1,1.0,2,14212.0,0,1,0,0,0,0,0,0,0,0
C15,50,1,1,63,63,0,2,3.0,19,15624.0,0,0,1,0,0,0,0,0,0,0
C6,2091,0,1,55,55,0,5,2.0,20,13266.0,0,1,0,0,0,0,0,0,0,0
C2,832,1,0,28,25,1,4,3.0,22,8736.0,0,1,0,0,0,0,0,0,0,0
C13,1532,0,1,47,47,0,10,3.0,4,10256.0,0,1,0,0,0,0,0,0,0,0
C2,706,1,1,48,48,0,15,3.0,21,11560.0,1,0,1,0,0,0,0,0,0,0
C6,1795,0,1,41,41,0,2,2.0,20,12024.0,0,1,0,0,0,0,0,0,0,0
C4,37,0,1,28,28,0,1,4.0,7,8722.0,0,1,0,0,0,0,0,0,0,0
C1,505,0,1,25,25,0,15,3.0,19,12186.0,0,0,0,1,0,0,0,0,0,0
C7,3043,0,1,28,28,0,15,3.0,22,8834.0,0,1,0,0,0,0,0,0,0,0
C4,4511,1,0,54,48,1,15,3.0,8,18630.0,0,1,0,0,0,0,0,0,0,0
C1,16,1,0,63,57,1,15,3.0,16,25401.6,0,0,1,0,0,0,0,0,0,0
C2,1160,0,1,70,70,0,15,3.0,11,24140.0,0,0,1,0,0,0,0,0,0,0
C1,681,0,1,43,43,0,15,3.0,16,17520.0,0,1,0,0,0,0,0,0,0,0
C20,3380,0,1,63,63,0,1,1.0,17,17280.0,0,0,0,1,0,0,0,0,0,0
C4,3978,1,1,54,54,0,8,3.0,18,11560.0,0,1,0,0,0,0,0,0,0,0
C1,5,1,0,37,36,1,15,3.0,22,14301.0,0,0,0,0,0,0,1,0,0,0
